grade,subject,source,mean_word_frequency_rank,mean_sentence_length,type_token_ratio,avg_syllables_per_word,pct_rare_words,mean_log_freq_rank,lexical_density,flesch_kincaid_grade,gunning_fog,sentence_length_variance,subordinate_clause_ratio,long_word_ratio,word_count,sentence_count
1,English,English/Class-1/Chapter-05-A-Farm.md,1576.0,7.0,1.0,1.2857,14.29,3.985,0.7778,3.091,2.8,0.0,0.0,0.0,7,1
1,English,English/Class-1/Chapter-05-A-Farm.md,375.83,3.0,1.0,1.1667,16.67,5.0187,0.8571,-0.458,1.2,1.0,0.0,0.0,6,2
1,English,English/Class-1/Chapter-05-A-Farm.md,632.63,13.5,0.8519,1.7407,0.0,4.5985,0.931,10.606,14.289,20.25,0.0,0.2222,27,2
1,English,English/Class-1/Chapter-05-A-Farm.md,310.3,5.0,0.7,1.1,10.0,3.6206,1.0,-0.66,2.0,0.0,0.0,0.0,10,2
1,English,English/Class-1/Chapter-05-A-Farm.md,795.59,10.67,0.875,1.625,0.0,4.7553,0.8421,8.525,9.267,6.2222,0.3333,0.125,32,3
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,193.2,8.25,0.4545,1.2121,0.0,3.7154,0.8919,2.321,6.33,2.4375,0.375,0.0758,66,8
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,302.03,11.33,0.9118,1.3824,0.0,4.4182,1.0,5.142,8.063,6.8889,0.6667,0.0882,34,3
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,766.1,10.0,0.5,1.16,0.0,4.2691,1.0,1.998,4.8,9.6,0.8,0.02,50,5
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,792.33,10.2,0.5098,1.1176,0.0,4.2879,1.0,1.576,4.864,9.36,0.8,0.0196,51,5
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,376.0,8.0,1.0,1.25,0.0,4.4908,1.0,2.28,4.867,2.0,0.0,0.0417,24,3
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,286.93,9.0,0.8519,1.0741,0.0,4.0106,0.7941,1.504,3.6,0.6667,0.3333,0.0,27,3
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,578.68,6.2,0.8065,1.2258,0.0,4.6695,0.9394,1.449,3.77,3.36,0.0,0.0323,31,5
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,901.11,6.0,0.6389,1.3056,0.0,5.0463,0.9474,2.286,4.622,2.3333,0.0,0.0556,36,6
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,621.0,6.67,0.75,1.25,0.0,4.3664,1.0,1.76,4.667,0.2222,0.0,0.05,20,3
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,972.14,5.27,0.6034,1.1724,0.0,4.9927,0.9667,0.372,2.799,10.0165,0.0,0.0172,58,11
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,795.67,12.0,0.9167,1.0,16.67,4.1044,1.0,0.89,4.8,0.0,0.0,0.0,12,1
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,666.29,17.0,0.7647,1.0,17.65,3.925,1.0,2.84,6.8,0.0,0.0,0.0,17,1
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,1049.6,2.5,1.0,1.8,40.0,5.0677,1.0,6.625,9.0,0.25,0.5,0.2,5,2
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,750.38,7.0,0.8095,1.1905,0.0,5.1481,0.913,1.448,2.8,2.0,0.0,0.0,21,3
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,601.72,16.0,0.875,1.4062,0.0,4.5333,1.0,7.244,7.65,4.0,0.0,0.0312,32,2
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,308.88,6.25,0.68,1.12,0.0,4.0731,0.8333,0.551,2.5,1.1875,0.25,0.0,25,4
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,532.8,15.0,0.9333,1.4667,6.67,4.3718,1.0,7.567,11.333,0.0,0.0,0.1333,15,1
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,314.89,4.5,1.0,1.1111,11.11,3.9093,0.9,-0.529,1.8,20.25,0.0,0.0,9,2
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,1154.0,8.0,0.875,1.5,25.0,5.1132,1.0,5.23,13.2,0.0,0.0,0.25,8,1
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,1396.67,6.0,0.8333,1.6667,33.33,5.3452,0.8571,6.807,15.733,0.0,0.0,0.3333,6,1
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,1591.67,6.0,0.8333,1.6667,50.0,6.0688,1.0,6.417,15.733,0.0,0.0,0.3333,6,1
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,1863.0,5.0,0.8,1.8,60.0,5.5528,1.0,7.6,18.0,0.0,0.0,0.4,5,1
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,298.57,10.5,0.8571,1.3333,0.0,4.1764,0.913,4.628,4.2,2.25,0.5,0.0,21,2
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,208.95,6.33,0.6842,1.3158,0.0,3.8792,0.9048,2.666,6.744,20.2222,0.0,0.1053,19,3
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,112.86,7.0,0.8571,1.1429,14.29,3.439,1.0,0.626,2.8,0.0,0.0,0.0,7,1
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,889.0,3.0,0.5556,1.0,22.22,4.4017,1.0,-2.62,1.2,0.0,0.0,0.0,9,3
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,2111.0,3.33,0.7,1.3,30.0,4.3719,1.0,1.05,5.333,0.2222,0.0,0.1,10,3
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,663.12,2.67,0.625,1.125,12.5,3.6122,0.8,-1.015,1.067,0.2222,0.0,0.0,8,3
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,2874.43,2.33,0.5714,1.1429,14.29,3.8564,0.7778,-0.934,0.933,0.2222,0.0,0.0,7,3
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,627.5,2.67,0.625,1.0,0.0,3.6051,0.8,-2.49,1.067,0.2222,0.0,0.0,8,3
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,2518.25,2.67,0.625,1.125,12.5,3.7816,0.8,-1.015,1.067,0.2222,0.0,0.0,8,3
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,308.25,2.67,0.625,1.125,0.0,3.5123,0.8,-1.015,1.067,0.2222,0.0,0.0,8,3
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,2324.71,2.33,0.5714,1.1429,14.29,3.79,0.7778,-0.934,0.933,0.2222,0.0,0.0,7,3
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,669.71,2.33,0.5714,1.1429,14.29,3.1917,0.6364,-0.674,0.933,0.2222,0.0,0.0,7,3
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,360.2,5.0,1.0,1.3,20.0,4.8204,1.0,1.7,6.0,0.0,0.0,0.1,10,2
1,English,English/Class-1/Chapter-06-Fun-With-Pictures.md,126.41,8.5,0.8235,1.1765,5.88,3.7635,1.0,1.607,3.4,6.25,0.0,0.0,17,2
1,English,English/Class-1/Chapter-07-The-Food-We-Eat.md,466.12,12.17,0.6164,1.3288,0.0,4.0786,0.9733,4.964,6.511,7.1389,0.3333,0.0411,73,6
1,English,English/Class-1/Chapter-07-The-Food-We-Eat.md,205.9,10.0,1.0,1.0,0.0,4.0658,1.0,0.11,4.0,0.0,0.0,0.0,10,1
1,English,English/Class-1/Chapter-07-The-Food-We-Eat.md,1122.73,11.0,1.0,1.0909,36.36,5.9039,1.0,1.573,4.4,0.0,0.0,0.0,11,1
1,English,English/Class-1/Chapter-07-The-Food-We-Eat.md,358.33,2.0,1.0,1.1667,16.67,4.4161,0.6,-0.523,0.8,0.6667,0.3333,0.0,6,3
1,English,English/Class-1/Chapter-07-The-Food-We-Eat.md,2106.85,6.5,0.7692,1.0769,38.46,4.7289,1.0,-0.347,2.6,2.25,0.0,0.0,13,2
1,English,English/Class-1/Chapter-07-The-Food-We-Eat.md,69.4,2.5,1.0,1.0,0.0,3.3304,0.625,-2.23,1.0,6.25,0.0,0.0,5,2
1,English,English/Class-1/Chapter-07-The-Food-We-Eat.md,491.26,11.5,0.913,1.2174,0.0,4.5782,1.0,3.26,6.339,20.25,1.0,0.0435,23,2
1,English,English/Class-1/Chapter-07-The-Food-We-Eat.md,653.19,6.75,0.8519,1.1111,0.0,4.5585,0.8438,0.641,4.181,3.1875,0.75,0.037,27,4
1,English,English/Class-1/Chapter-07-The-Food-We-Eat.md,301.06,6.0,0.9444,1.2778,22.22,4.0511,0.9474,1.958,4.622,20.6667,0.6667,0.0556,18,3
1,English,English/Class-1/Chapter-07-The-Food-We-Eat.md,526.17,6.0,1.0,1.0,0.0,4.4283,1.0,-1.45,2.4,0.0,1.0,0.0,6,1
1,English,English/Class-1/Chapter-07-The-Food-We-Eat.md,1910.78,9.0,1.0,1.0,22.22,6.6088,1.0,-0.28,3.6,0.0,0.0,0.0,9,1
1,English,English/Class-1/Chapter-07-The-Food-We-Eat.md,728.41,8.5,0.9412,1.1176,11.76,4.6123,1.0,0.913,3.4,12.25,0.0,0.0,17,2
1,English,English/Class-1/Chapter-07-The-Food-We-Eat.md,6056.81,21.0,1.0,1.2857,0.0,8.0851,1.0,7.771,8.4,0.0,0.0,0.0,21,1
1,English,English/Class-1/Chapter-08-The-Four-Seasons.md,932.4,5.0,1.0,1.1,20.0,5.2126,0.9091,-0.465,2.0,1.0,0.5,0.0,10,2
1,English,English/Class-1/Chapter-08-The-Four-Seasons.md,1429.17,6.0,1.0,1.1667,50.0,5.3531,0.9231,0.712,2.4,9.0,0.0,0.0,12,2
1,English,English/Class-1/Chapter-08-The-Four-Seasons.md,871.73,11.0,1.0,1.0909,45.45,5.3718,1.0,1.573,4.4,0.0,0.0,0.0,11,1
1,English,English/Class-1/Chapter-08-The-Four-Seasons.md,769.64,5.5,1.0,1.0909,18.18,5.1375,0.8462,-0.182,2.2,6.25,0.0,0.0,11,2
1,English,English/Class-1/Chapter-08-The-Four-Seasons.md,386.7,4.0,0.65,1.1,0.0,4.126,0.8333,-0.738,1.6,8.4,0.2,0.0,20,5
1,English,English/Class-1/Chapter-08-The-Four-Seasons.md,346.2,7.5,0.9333,1.4,26.67,4.3363,1.0,3.855,3.0,6.25,0.0,0.0,15,2
1,English,English/Class-1/Chapter-08-The-Four-Seasons.md,2248.43,5.25,0.8571,1.5238,0.0,5.6093,0.875,4.731,9.719,1.1875,0.0,0.1905,21,4
1,English,English/Class-1/Chapter-08-The-Four-Seasons.md,1675.5,10.0,1.0,1.8,20.0,5.7453,0.8333,10.33,12.0,0.0,0.0,0.2,10,1
1,English,English/Class-1/Chapter-08-The-Four-Seasons.md,299.17,6.0,1.0,1.6667,16.67,4.9668,1.0,6.417,2.4,0.0,0.0,0.0,6,1
1,English,English/Class-1/Chapter-08-The-Four-Seasons.md,1532.9,5.25,0.8571,1.0952,0.0,4.547,1.0,-0.619,2.1,2.6875,0.0,0.0,21,4
1,English,English/Class-1/Chapter-08-The-Four-Seasons.md,126.0,8.0,0.875,1.125,0.0,3.3367,1.0,0.805,3.2,0.0,0.0,0.0,8,1
1,English,English/Class-1/Chapter-08-The-Four-Seasons.md,337.0,4.0,0.8333,1.0833,8.33,3.8306,0.9231,-1.117,1.6,10.6667,0.0,0.0,12,3
1,English,English/Class-1/Chapter-08-The-Four-Seasons.md,658.0,8.0,1.0,1.25,0.0,4.2655,0.8889,2.67,3.2,0.0,0.0,0.0,8,1
1,English,English/Class-1/Chapter-08-The-Four-Seasons.md,790.0,7.0,1.0,1.0,14.29,4.4748,1.0,-1.06,2.8,0.0,0.0,0.0,7,1
1,English,English/Class-1/Chapter-08-The-Four-Seasons.md,1085.9,6.0,0.7381,1.1667,0.0,4.2832,0.9767,0.572,3.352,8.0,0.0,0.0238,42,7
1,English,English/Class-1/Chapter-08-The-Four-Seasons.md,1553.25,8.0,0.75,1.25,75.0,6.1022,0.8,3.06,3.2,0.0,0.0,0.0,8,1
1,English,English/Class-1/Chapter-08-The-Four-Seasons.md,5841.33,6.0,1.0,1.5,83.33,7.5307,0.8571,4.84,2.4,0.0,0.0,0.0,6,1
1,English,English/Class-1/Chapter-08-The-Four-Seasons.md,780.65,17.0,0.5294,1.0,35.29,4.2825,1.0,2.84,6.8,0.0,0.0,0.0,17,1
1,English,English/Class-1/Chapter-08-The-Four-Seasons.md,544.88,16.0,1.0,1.125,12.5,4.4423,1.0,3.925,6.4,0.0,2.0,0.0,16,1
1,English,English/Class-1/Chapter-08-The-Four-Seasons.md,136.29,7.0,1.0,1.1429,0.0,4.1792,0.875,1.016,2.8,0.0,0.0,0.0,7,1
1,English,English/Class-1/Chapter-09-Anandis-Rainbow.md,1584.76,7.25,0.8966,1.2069,0.0,5.5912,0.9355,1.674,2.9,4.1875,0.0,0.0,29,4
1,English,English/Class-1/Chapter-09-Anandis-Rainbow.md,2116.09,11.0,1.0,1.1818,18.18,5.4913,1.0,2.645,8.036,0.0,0.0,0.0909,11,1
1,English,English/Class-1/Chapter-09-Anandis-Rainbow.md,863.82,11.0,0.7727,1.0909,0.0,4.4438,1.0,1.573,4.4,25.0,0.0,0.0,22,2
1,English,English/Class-1/Chapter-09-Anandis-Rainbow.md,875.55,14.5,0.5862,1.2759,0.0,4.0563,0.9062,5.705,8.559,0.25,0.0,0.069,29,2
1,English,English/Class-1/Chapter-09-Anandis-Rainbow.md,1200.5,14.0,0.9286,1.0714,14.29,4.3277,1.0,2.513,5.6,0.0,1.0,0.0,14,1
1,English,English/Class-1/Chapter-09-Anandis-Rainbow.md,880.1,6.67,0.9,1.2,0.0,4.7229,1.0,1.17,4.667,11.5556,0.0,0.05,20,3
1,English,English/Class-1/Chapter-09-Anandis-Rainbow.md,568.0,13.0,0.8462,1.2308,7.69,4.1174,0.9286,4.393,5.2,0.0,1.0,0.0,13,1
1,English,English/Class-1/Chapter-09-Anandis-Rainbow.md,279.12,8.0,1.0,1.375,0.0,4.612,1.0,3.755,8.2,0.0,0.0,0.125,8,1
10,English,English/Class-10/First Flight/Chapter-01-A-Letter-To-God.md,1305.68,7.33,0.9091,1.1818,18.18,4.8284,1.0,1.215,4.752,0.8889,0.0,0.0455,22,3
10,English,English/Class-10/First Flight/Chapter-01-A-Letter-To-God.md,1209.24,12.25,0.8367,1.2653,16.33,5.1086,0.9245,4.508,5.716,47.6875,0.75,0.0204,49,4
10,English,English/Class-10/First Flight/Chapter-01-A-Letter-To-God.md,1761.81,12.33,0.8919,1.4595,32.43,5.4981,0.8605,7.222,9.258,43.5556,0.3333,0.1081,37,3
10,English,English/Class-10/First Flight/Chapter-01-A-Letter-To-God.md,1423.03,25.67,0.7013,1.2727,18.18,4.7136,0.9506,9.958,12.345,43.5556,0.6667,0.0519,77,3
10,English,English/Class-10/First Flight/Chapter-01-A-Letter-To-God.md,1260.64,22.5,0.8222,1.3333,22.22,4.8322,0.9184,9.698,12.556,2.25,0.5,0.0889,45,2
10,English,English/Class-10/First Flight/Chapter-01-A-Letter-To-God.md,1346.86,9.67,0.8276,1.1379,31.03,5.1109,0.8529,2.258,3.867,10.8889,1.0,0.0,29,3
10,English,English/Class-10/First Flight/Chapter-01-A-Letter-To-God.md,523.58,13.33,0.75,1.275,7.5,3.9361,0.9756,4.785,10.333,20.2222,0.0,0.125,40,3
10,English,English/Class-10/First Flight/Chapter-01-A-Letter-To-God.md,1748.91,11.0,0.9091,1.4091,22.73,5.8856,0.7857,6.497,8.036,1.0,1.0,0.0909,22,2
10,English,English/Class-10/First Flight/Chapter-01-A-Letter-To-God.md,1284.14,9.25,0.8649,1.5946,21.62,4.8949,0.9737,6.931,8.024,13.1875,1.25,0.1081,37,4
10,English,English/Class-10/First Flight/Chapter-01-A-Letter-To-God.md,814.72,16.67,0.76,1.52,22.0,4.4105,0.9091,9.496,11.467,11.5556,0.3333,0.12,50,3
10,English,English/Class-10/First Flight/Chapter-01-A-Letter-To-God.md,1396.72,18.0,0.8056,1.3056,19.44,4.9151,0.8571,8.006,10.533,25.0,1.5,0.0833,36,2
10,English,English/Class-10/First Flight/Chapter-01-A-Letter-To-God.md,831.73,11.0,0.9091,1.3636,9.09,4.307,1.0,4.791,6.218,81.0,1.0,0.0455,22,2
10,English,English/Class-10/First Flight/Chapter-01-A-Letter-To-God.md,1179.0,11.5,0.7174,1.2174,26.09,4.5465,0.92,3.65,5.47,12.75,0.0,0.0217,46,4
10,English,English/Class-10/First Flight/Chapter-01-A-Letter-To-God.md,868.09,14.5,0.6724,1.2414,10.34,4.6725,0.9355,5.103,5.8,47.25,0.0,0.0,58,4
10,English,English/Class-10/First Flight/Chapter-01-A-Letter-To-God.md,1235.21,12.0,0.8333,1.4167,20.83,4.237,0.96,6.002,9.8,49.0,0.5,0.125,24,2
10,English,English/Class-10/First Flight/Chapter-01-A-Letter-To-God.md,1851.37,13.5,0.7778,1.5926,44.44,6.114,0.7714,10.028,9.844,6.25,0.5,0.1111,27,2
10,English,English/Class-10/First Flight/Chapter-01-A-Letter-To-God.md,846.78,11.5,0.8261,1.087,17.39,4.7813,0.8846,2.306,4.6,0.25,0.5,0.0,23,2
10,English,English/Class-10/First Flight/Chapter-01-A-Letter-To-God.md,1690.0,24.0,0.9583,1.1667,25.0,4.6946,0.9231,8.317,11.267,0.0,2.0,0.0417,24,1
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,1537.92,12.0,0.9167,1.4444,41.67,5.4172,0.9,6.654,9.244,12.6667,1.0,0.1111,36,3
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,2231.89,11.0,0.8409,1.4545,38.64,5.8747,0.9362,6.156,7.127,24.5,0.0,0.0682,44,4
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,1866.53,12.0,0.8611,1.4444,33.33,5.1395,0.9,6.654,10.356,10.6667,0.0,0.1389,36,3
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,2337.84,18.5,0.8108,1.4324,45.95,6.111,0.881,9.503,11.724,2.25,0.5,0.1081,37,2
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,2067.58,22.5,0.8444,1.7333,28.89,5.2422,0.9375,14.223,17.889,6.25,0.0,0.2222,45,2
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,3405.18,16.5,0.8485,1.4848,39.39,5.738,0.9167,8.951,12.661,272.25,0.0,0.1515,33,2
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,297.83,11.5,0.913,1.3478,13.04,4.256,0.8846,5.384,9.817,0.25,0.0,0.1304,23,2
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,2478.08,51.0,0.7843,1.6373,37.25,5.6624,0.8793,26.35,26.282,36.0,1.0,0.1471,102,2
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,2268.22,15.0,0.8667,1.5556,33.33,5.4888,0.9783,8.746,10.444,54.0,0.6667,0.1111,45,3
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,2276.88,25.0,0.78,1.58,36.0,5.0376,0.9615,13.194,18.0,81.0,0.0,0.2,50,2
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,3447.54,8.67,0.9231,1.3462,42.31,5.8147,0.963,3.805,8.082,30.8889,0.6667,0.1154,26,3
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,2380.67,18.0,0.9444,1.3333,50.0,5.806,0.9,7.943,11.644,0.0,0.0,0.1111,18,1
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,2709.23,14.33,0.7442,1.3256,34.88,4.8023,0.9556,5.902,9.454,56.8889,0.6667,0.093,43,3
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,1485.9,20.0,0.875,1.375,27.5,4.9814,0.9524,8.825,12.0,16.0,1.0,0.1,40,2
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,1249.66,31.0,0.7581,1.2903,20.97,4.5999,0.9841,11.921,14.335,9.0,1.0,0.0484,62,2
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,3430.32,14.0,0.9286,1.6429,42.86,5.6819,1.0,9.256,14.171,36.0,0.0,0.2143,28,2
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,662.48,21.0,0.8571,1.5714,4.76,4.3807,1.0,11.143,16.019,0.0,1.0,0.1905,21,1
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,2184.27,13.67,0.878,1.4146,34.15,5.1853,0.9535,6.693,12.296,97.5556,0.6667,0.1707,41,3
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,1499.88,10.25,0.8049,1.3659,26.83,5.0078,0.9762,4.622,5.076,2.6875,0.5,0.0244,41,4
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,680.86,9.33,0.8571,1.25,14.29,4.4048,0.9032,3.19,3.733,16.8889,0.0,0.0,28,3
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,2863.29,28.0,0.8214,1.3571,32.14,5.8447,0.8485,13.294,14.057,0.0,2.0,0.0714,28,1
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,492.03,7.25,0.9655,1.2069,6.9,4.4709,0.9062,1.771,4.279,3.1875,0.25,0.0345,29,4
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,810.27,15.0,0.6,1.1333,20.0,4.4286,0.9091,4.218,6.0,1.0,0.5,0.0,30,2
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,1456.73,59.5,0.605,1.2605,21.85,4.9274,0.8815,25.609,26.489,3540.25,1.0,0.0672,119,2
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,614.66,9.67,0.8276,1.3448,10.34,4.5421,0.9667,4.179,6.625,1.5556,0.0,0.069,29,3
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,3138.79,9.5,0.9474,1.7895,47.37,6.0194,1.0,9.231,14.326,30.25,0.0,0.2632,19,2
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,1119.48,5.8,0.931,1.1724,10.34,4.876,0.9062,0.74,3.699,0.96,0.4,0.0345,29,5
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,1424.0,39.0,0.7692,1.4872,17.95,4.9405,0.975,17.559,20.728,0.0,0.0,0.1282,39,1
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,837.52,13.5,0.9259,1.5926,22.22,4.6458,0.9643,8.663,12.807,42.25,1.0,0.1852,27,2
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,1076.51,18.33,0.4909,1.2,21.82,4.3864,0.9821,5.85,8.788,29.5556,1.0,0.0364,55,3
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,2259.62,21.0,0.7619,1.0476,28.57,5.3749,1.0,4.962,8.4,0.0,0.0,0.0,21,1
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,2268.5,20.0,0.8,1.1,25.0,5.1919,1.0,5.19,8.0,0.0,0.0,0.0,20,1
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,1534.74,18.17,0.4037,1.156,18.35,5.0815,0.9478,5.525,7.267,102.8056,0.6667,0.0,109,6
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,1092.03,16.0,0.875,1.1562,25.0,4.949,0.9697,4.489,6.4,4.0,0.5,0.0,32,2
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,2340.32,28.0,0.9286,1.1429,39.29,5.2932,0.9032,9.986,11.2,0.0,2.0,0.0,28,1
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,2629.96,14.0,0.8929,1.2143,39.29,5.1858,1.0,4.199,7.029,16.0,0.0,0.0357,28,2
10,English,English/Class-10/First Flight/Chapter-02-Nelson-Mandela---Long-Walk-To-Freedom.md,1257.59,11.0,0.8182,1.2273,31.82,4.8525,1.0,3.182,8.036,0.0,0.0,0.0909,22,2
10,English,English/Class-10/First Flight/Chapter-03-Two-Stories-About-Flying.md,1731.23,3.71,0.8846,1.1154,19.23,5.6202,0.8966,-0.813,1.486,5.3469,0.1429,0.0,26,7
10,English,English/Class-10/First Flight/Chapter-03-Two-Stories-About-Flying.md,1312.66,18.88,0.596,1.1523,17.88,5.0329,0.9805,5.515,8.08,151.3594,1.0,0.0132,151,8
10,English,English/Class-10/First Flight/Chapter-03-Two-Stories-About-Flying.md,1829.79,14.0,0.8214,1.2143,28.57,5.124,1.0,4.199,8.457,16.0,0.5,0.0714,28,2
10,English,English/Class-10/First Flight/Chapter-03-Two-Stories-About-Flying.md,1819.71,20.0,0.71,1.24,23.0,5.1362,0.9804,6.998,9.2,154.0,0.8,0.03,100,5
10,English,English/Class-10/First Flight/Chapter-03-Two-Stories-About-Flying.md,1304.04,14.0,0.8214,1.25,28.57,4.7504,1.0,4.62,8.457,1.0,1.5,0.0714,28,2
10,English,English/Class-10/First Flight/Chapter-03-Two-Stories-About-Flying.md,1165.0,30.0,0.7667,1.1667,30.0,4.585,1.0,9.877,12.0,0.0,0.0,0.0,30,1
10,English,English/Class-10/First Flight/Chapter-03-Two-Stories-About-Flying.md,1788.41,12.67,0.6404,1.1667,21.05,4.9819,0.9828,3.203,5.418,42.0,0.2222,0.0088,114,9
10,English,English/Class-10/First Flight/Chapter-03-Two-Stories-About-Flying.md,2292.18,10.2,0.8431,1.2157,31.37,5.4789,0.8793,3.279,5.649,28.56,0.2,0.0392,51,5
10,English,English/Class-10/First Flight/Chapter-03-Two-Stories-About-Flying.md,1866.42,11.11,0.564,1.2464,27.49,5.5709,0.9635,3.613,5.58,38.41,0.1579,0.0284,211,19
10,English,English/Class-10/First Flight/Chapter-03-Two-Stories-About-Flying.md,2424.75,24.0,0.8333,1.2917,33.33,5.358,1.0,9.012,11.267,0.0,1.0,0.0417,24,1
10,English,English/Class-10/First Flight/Chapter-03-Two-Stories-About-Flying.md,1932.74,19.0,0.7632,1.1316,26.32,5.4254,0.9744,5.368,7.6,9.0,0.0,0.0,38,2
10,English,English/Class-10/First Flight/Chapter-03-Two-Stories-About-Flying.md,1895.36,10.67,0.7031,1.2031,29.69,5.2201,1.0,2.767,5.517,14.5556,0.0,0.0312,64,6
